"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
141,"中古マンション等","","38201","愛媛県","松山市","竹原","土居田","8",19000000,"","３ＬＤＫ","65",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第３四半期","未改装",""
142,"宅地(土地)","住宅地","38201","愛媛県","松山市","竹原","土橋(愛媛)","8",6200000,"200000","","100",62000,"不整形","3.0","","","","","その他","接面道路無","",,"第１種住居地域",60,200,"2020年第３四半期","",""
143,"宅地(土地)","住宅地","38201","愛媛県","松山市","竹原","土橋(愛媛)","8",2800000,"200000","","45",62000,"ほぼ整形","7.2","","","","","","接面道路無","",,"第１種住居地域",60,200,"2020年第３四半期","",""
144,"宅地(土地)","住宅地","38201","愛媛県","松山市","竹原","土橋(愛媛)","10",17000000,"350000","","160",110000,"長方形","14.6","","","","","住宅","東","市道",4.3,"第１種住居地域",60,200,"2020年第３四半期","",""
145,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","竹原","土橋(愛媛)","14",34000000,"","","330",,"長方形","24.0","230","昭和63年","木造","住宅","その他","東","道路",4.0,"準工業地域",60,200,"2020年第３四半期","",""
146,"宅地(土地)","宅地見込地","38201","愛媛県","松山市","竹原","土橋(愛媛)","15",120000000,"250000","","1600",76000,"ほぼ長方形","22.0","","","","","","南","道路",5.0,"準工業地域",60,200,"2020年第３四半期","",""
147,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","立花","石手川公園","9",51000000,"","","140",,"ほぼ正方形","11.3","140","令和2年","","住宅","","南","私道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
148,"宅地(土地)","住宅地","38201","愛媛県","松山市","立花","いよ立花","16",48000000,"320000","","500",96000,"ほぼ台形","15.0","","","","","住宅","北","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
149,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","立花","いよ立花","4",17000000,"","","210",,"長方形","10.0","80","昭和44年","木造","住宅","住宅","西","市道",5.3,"第１種住居地域",60,200,"2020年第３四半期","",""
150,"中古マンション等","","38201","愛媛県","松山市","辰巳町","三津","6",9400000,"","４ＬＤＫ","80",,"","","","平成2年","","","住宅","","",,"工業地域",60,200,"2020年第３四半期","未改装",""
151,"宅地(土地)","住宅地","38201","愛媛県","松山市","樽味","勝山町","19",16000000,"400000","","135",120000,"ほぼ正方形","12.0","","","","","住宅","南","道路",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
