"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
110,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","西古松","大元","8",47000000,"660000","","230",200000,"正方形","16.0","","","","","住宅","南東","市道",8.0,"第２種住居地域",60,200,"2020年第４四半期","",""
111,"中古マンション等","","33101","岡山県","岡山市北区","西古松西町","大元","13",21000000,"","３ＬＤＫ","70",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","未改装",""
112,"中古マンション等","","33101","岡山県","岡山市北区","西古松西町","大元","13",21000000,"","２ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","改装済",""
113,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","庭瀬","庭瀬","4",17000000,"","","150",,"ほぼ長方形","8.5","95","昭和60年","軽量鉄骨造","住宅","住宅","南","市道",3.5,"第１種住居地域",60,200,"2020年第４四半期","",""
114,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","庭瀬","庭瀬","16",12000000,"240000","","160",73000,"ほぼ長方形","10.0","","","","","その他","北","市道",5.7,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
115,"宅地(土地)","商業地","33101","岡山県","岡山市北区","野田","大元","10",97000000,"800000","","400",240000,"長方形","13.0","","","","","事務所","南","市道",28.0,"近隣商業地域",80,200,"2020年第４四半期","",""
116,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","野田","大元","20",57000000,"","","480",,"ほぼ整形","9.5","420","平成10年","鉄骨造","事務所","事務所","南","市道",6.0,"準工業地域",60,200,"2020年第４四半期","",""
117,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","野田","大元","21",74000000,"340000","","720",100000,"長方形","37.0","","","","","その他","北","市道",8.0,"準工業地域",60,200,"2020年第４四半期","",""
118,"中古マンション等","","33101","岡山県","岡山市北区","野田","大元","16",19000000,"","３ＬＤＫ","75",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第４四半期","未改装",""
119,"中古マンション等","","33101","岡山県","岡山市北区","野田","大元","16",25000000,"","３ＬＤＫ","75",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第４四半期","改装済",""
120,"中古マンション等","","33101","岡山県","岡山市北区","野田","大元","20",10000000,"","３ＬＤＫ","65",,"","","","平成2年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","改装済",""
121,"宅地(土地)","商業地","33101","岡山県","岡山市北区","野田屋町","岡山","9",80000000,"910000","","290",280000,"不整形","7.0","","","","","住宅","西","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
122,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","延友","庭瀬","19",1300000,"40000","","110",12000,"不整形","24.5","","","","","その他","南西","市道",2.0,"市街化調整区域",60,200,"2020年第４四半期","",""
123,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","芳賀","備前一宮","30分?60分",17000000,"","","230",,"台形","15.0","150","昭和61年","軽量鉄骨造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
124,"宅地(土地)","宅地見込地","33101","岡山県","岡山市北区","芳賀","備前一宮","1H?1H30",800000,"1700","","1600",510,"不整形","45.4","","","","","","西","市道",3.2,"市街化調整区域",60,200,"2020年第４四半期","",""
125,"農地","","33101","岡山県","岡山市北区","芳賀","","",780000,"","","1600",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
126,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","花尻ききょう町","庭瀬","30分?60分",30000000,"240000","","410",73000,"ほぼ長方形","14.0","","","","","","東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
127,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","原","備前原","2",3500000,"","","135",,"ほぼ長方形","12.0","","","","","その他","南東","道路",4.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
128,"宅地(土地と建物)","商業地","33101","岡山県","岡山市北区","原","備前原","5",60000000,"","","2000㎡以上",,"ほぼ整形","50.0m以上","1000","平成2年","鉄骨造","店舗","倉庫","東","県道",10.0,"市街化調整区域",60,200,"2020年第４四半期","",""
129,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","原","備前原","4",20000000,"","","170",,"長方形","8.5","100","令和2年","木造","住宅","住宅","西","市道",5.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
130,"中古マンション等","","33101","岡山県","岡山市北区","蕃山町","岡山","11",28000000,"","２ＬＤＫ","65",,"","","","","","住宅","住宅","","",,"商業地域",80,600,"2020年第４四半期","改装済",""
131,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","番町","岡山","20",37000000,"","","240",,"長方形","14.0","135","昭和44年","木造","住宅","その他","東","市道",3.5,"第２種住居地域",60,200,"2020年第４四半期","",""
132,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","番町","岡山","21",52000000,"800000","","210",240000,"ほぼ長方形","","","","","","住宅","南","私道",,"第２種住居地域",60,200,"2020年第４四半期","",""
133,"中古マンション等","","33101","岡山県","岡山市北区","東島田町","岡山","11",29000000,"","２ＬＤＫ","80",,"","","","平成15年","ＳＲＣ","","住宅","","",,"商業地域",80,400,"2020年第４四半期","改装済",""
134,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","東野山町","大安寺","10",43000000,"120000","","1200",36000,"不整形","50.0m以上","","","","","","南","市道",5.0,"市街化調整区域",60,200,"2020年第４四半期","",""
