"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
71,"中古マンション等","","29201","奈良県","奈良市","富雄北","富雄","8",19000000,"","３ＬＤＫ","70",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
72,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","富雄元町","富雄","14",23000000,"","","320",,"ほぼ台形","32.7","145","昭和54年","木造","住宅","住宅","北","市道",7.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
73,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","富雄元町","富雄","8",41000000,"","","130",,"不整形","11.6","105","令和3年","木造","住宅","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
74,"中古マンション等","","29201","奈良県","奈良市","富雄元町","富雄","4",21000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
75,"中古マンション等","","29201","奈良県","奈良市","中辻町","近鉄奈良","18",18000000,"","３ＬＤＫ","70",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","改装済",""
76,"中古マンション等","","29201","奈良県","奈良市","中登美ヶ丘","学研奈良登美ケ丘","7",36000000,"","３ＬＤＫ","80",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2021年第１四半期","未改装",""
77,"中古マンション等","","29201","奈良県","奈良市","中登美ヶ丘","学研奈良登美ケ丘","8",24000000,"","４ＬＤＫ","85",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
78,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","中町","学園前(奈良)","30分?60分",3500000,"","","320",,"不整形","19.2","","","木造","住宅、その他","住宅","南西","市道",4.5,"市街化調整区域",,,"2021年第１四半期","",""
79,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","中山町西","菖蒲池","23",34000000,"","","210",,"ほぼ長方形","12.0","","","","","住宅","北","市道",6.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
80,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","中山町西","菖蒲池","23",4000000,"","","210",,"長方形","12.0","105","昭和48年","木造","住宅","住宅","北西","市道",6.2,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
81,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","中山町西","菖蒲池","20",14000000,"","","250",,"ほぼ長方形","8.8","120","昭和55年","軽量鉄骨造","住宅","","南","市道",6.3,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
82,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","西木辻町","奈良","14",21000000,"","","240",,"不整形","10.0","310","昭和42年","木造","住宅","工場","北","市道",5.4,"第１種住居地域",60,200,"2021年第１四半期","",""
83,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","西登美ヶ丘","学園前(奈良)","30分?60分",18000000,"","","200",,"ほぼ整形","14.2","115","昭和55年","木造","住宅","住宅","北","市道",5.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
84,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","八条町","奈良","30分?60分",26000000,"","","130",,"ほぼ整形","9.7","95","令和3年","木造","住宅","住宅","南","道路",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
85,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","針ヶ別所町","榛原","2H?",3800000,"","","165",,"不整形","20.1","110","平成16年","木造","住宅","住宅","南東","私道",4.2,"都市計画区域外",,,"2021年第１四半期","","調停・競売等"
86,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","東之阪町","近鉄奈良","21",5300000,"","","200",,"不整形","5.5","260","平成5年","鉄骨造","住宅","住宅","西","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","","調停・競売等"
87,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","疋田町","菖蒲池","26",24000000,"","","200",,"ほぼ長方形","10.9","115","平成14年","木造","住宅","住宅","南東","市道",6.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
88,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","百楽園","学園前(奈良)","15",41000000,"","","210",,"ほぼ長方形","19.2","100","平成21年","軽量鉄骨造","住宅","住宅","西","市道",4.7,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
89,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","平松","尼ケ辻","14",5500000,"","","185",,"長方形","9.6","95","昭和45年","木造","住宅","住宅","西","市道",5.2,"近隣商業地域",80,200,"2021年第１四半期","","調停・競売等"
90,"宅地(土地)","住宅地","29201","奈良県","奈良市","藤ノ木台","学園前(奈良)","30分?60分",23000000,"280000","","270",86000,"ほぼ長方形","17.7","","","","","その他","東","市道",6.4,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
91,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","藤ノ木台","学園前(奈良)","30分?60分",33000000,"","","370",,"ほぼ整形","21.7","210","昭和55年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
92,"中古マンション等","","29201","奈良県","奈良市","藤ノ木台","学園前(奈良)","25",17000000,"","３ＬＤＫ","75",,"","","","平成14年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
93,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","古市町","帯解","30分?60分",1800000,"","","80",,"ほぼ長方形","5.4","85","昭和60年","木造","住宅","住宅","東","道路",4.4,"市街化調整区域",,,"2021年第１四半期","",""
94,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","宝来","尼ケ辻","16",45000000,"","","200",,"ほぼ整形","16.5","125","令和3年","木造","住宅","住宅","北東","市道",4.5,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
95,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","宝来町","大和西大寺","29",31000000,"","","175",,"台形","13.7","100","令和3年","木造","住宅","住宅","北","道路",6.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
96,"宅地(土地)","住宅地","29201","奈良県","奈良市","法蓮町","近鉄奈良","13",9900000,"330000","","100",100000,"長方形","5.1","","","","","住宅","西","市道",6.2,"第１種住居地域",60,200,"2021年第１四半期","",""
97,"宅地(土地)","住宅地","29201","奈良県","奈良市","法蓮町","近鉄奈良","15",8900000,"300000","","100",91000,"ほぼ長方形","5.1","","","","","住宅","西","市道",6.1,"第１種住居地域",60,200,"2021年第１四半期","",""
98,"宅地(土地)","住宅地","29201","奈良県","奈良市","法華寺町","新大宮","18",1400000,"46000","","100",14000,"ほぼ長方形","7.0","","","","","その他","西","市道",2.4,"市街化調整区域",,,"2021年第１四半期","",""
99,"林地","","29201","奈良県","奈良市","山陵町","","",180000,"","","580",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
100,"中古マンション等","","29201","奈良県","奈良市","三碓","富雄","6",7500000,"","３ＬＤＫ","80",,"","","","平成8年","ＲＣ","","住宅","","",,"商業地域",80,200,"2021年第１四半期","未改装",""
101,"中古マンション等","","29201","奈良県","奈良市","三碓","富雄","11",24000000,"","３ＬＤＫ","70",,"","","","平成18年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
102,"宅地(土地)","住宅地","29201","奈良県","奈良市","南京終町","奈良","19",12000000,"250000","","165",74000,"ほぼ長方形","10.0","","","","","住宅","西","私道",3.4,"準工業地域",60,200,"2021年第１四半期","",""
103,"宅地(土地)","住宅地","29201","奈良県","奈良市","南登美ヶ丘","学園前(奈良)","24",5000000,"64000","","260",19000,"ほぼ台形","14.9","","","","","住宅","北","市道",6.5,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
104,"宅地(土地)","住宅地","29201","奈良県","奈良市","南永井町","奈良","30分?60分",13000000,"320000","","135",98000,"ほぼ長方形","9.1","","","","","住宅","東","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
105,"宅地(土地)","商業地","29201","奈良県","奈良市","柳町","奈良","8",72000000,"1300000","","185",390000,"不整形","16.1","","","","","その他","南","市道",4.0,"商業地域",80,400,"2021年第１四半期","",""
106,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","六条","西ノ京","4",14000000,"","","230",,"ほぼ整形","12.0","105","昭和49年","木造","住宅","住宅","南","市道",3.3,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
107,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","六条","西ノ京","14",22000000,"","","155",,"ほぼ長方形","7.6","90","令和3年","木造","住宅","住宅","東","市道",4.5,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
108,"宅地(土地)","住宅地","29201","奈良県","奈良市","六条","西ノ京","13",11000000,"280000","","135",84000,"不整形","4.0","","","","","","東","私道",,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
109,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","若葉台","菖蒲池","16",28000000,"","","155",,"長方形","13.6","90","令和2年","木造","","住宅","南","市道",4.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
110,"宅地(土地と建物)","住宅地","29202","奈良県","大和高田市","曙町","高田(奈良)","13",2600000,"","","110",,"長方形","12.0","115","昭和51年","木造","住宅","住宅","南","道路",7.8,"第１種住居地域",60,200,"2021年第１四半期","",""
111,"宅地(土地)","住宅地","29202","奈良県","大和高田市","春日町","高田市","7",14000000,"240000","","185",73000,"ほぼ長方形","10.4","","","","","住宅","北東","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
112,"宅地(土地と建物)","住宅地","29202","奈良県","大和高田市","片塩町","高田市","4",22000000,"","","1000",,"不整形","14.0","185","","木造","住宅、その他","住宅","北","市道",2.7,"商業地域",80,400,"2021年第１四半期","",""
