"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
68,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","山根町","広島","19",20000000,"","","195",,"ほぼ整形","9.0","150","昭和58年","木造","住宅","住宅","南東","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
69,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","山根町","広島","16",70000000,"","","135",,"ほぼ整形","6.2","170","令和3年","木造","共同住宅","住宅","南東","市道",3.9,"第１種住居地域",60,200,"2021年第１四半期","",""
70,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","若草町","広島","9",87000000,"","","220",,"不整形","7.0","120","昭和26年","木造","住宅","","北","市道",9.7,"近隣商業地域",80,300,"2021年第１四半期","",""
71,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","旭","広島","30分?60分",47000000,"","","140",,"ほぼ整形","8.8","115","令和3年","木造","住宅","住宅","東","市道",7.3,"第１種住居地域",60,200,"2021年第１四半期","",""
72,"宅地(土地)","住宅地","34103","広島県","広島市南区","旭","広島","30分?60分",33000000,"1000000","","105",320000,"ほぼ台形","8.9","","","","","住宅","東","市道",4.9,"第１種住居地域",60,200,"2021年第１四半期","",""
73,"中古マンション等","","34103","広島県","広島市南区","宇品海岸","広島","1H?1H30",33000000,"","２ＬＤＫ","65",,"","","","平成30年","ＲＣ","","","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
74,"宅地(土地)","住宅地","34103","広島県","広島市南区","宇品西","広島","30分?60分",68000000,"780000","","280",240000,"ほぼ整形","16.0","","","","","住宅","北西","市道",18.0,"第１種住居地域",60,200,"2021年第１四半期","",""
75,"林地","","34103","広島県","広島市南区","宇品町","","",970000,"","","500",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
76,"林地","","34103","広島県","広島市南区","宇品町","","",780000,"","","400",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
77,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","宇品御幸","広島","1H?1H30",39000000,"","","75",,"長方形","4.8","115","令和2年","木造","住宅","住宅","東","市道",5.9,"商業地域",80,400,"2021年第１四半期","",""
78,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","宇品御幸","広島","30分?60分",15000000,"","","60",,"不整形","","50","昭和52年","鉄骨造","店舗","店舗","接面道路無","",,"第１種住居地域",60,200,"2021年第１四半期","",""
79,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","宇品御幸","広島","30分?60分",17000000,"","","100",,"不整形","","85","昭和52年","鉄骨造","店舗","店舗","接面道路無","",,"第１種住居地域",60,200,"2021年第１四半期","",""
80,"宅地(土地)","住宅地","34103","広島県","広島市南区","宇品御幸","広島","30分?60分",43000000,"1000000","","140",300000,"正方形","11.0","","","","","住宅","北","市道",6.2,"第１種住居地域",60,200,"2021年第１四半期","",""
81,"宅地(土地)","住宅地","34103","広島県","広島市南区","宇品御幸","広島","30分?60分",52000000,"1200000","","140",370000,"正方形","11.0","","","","","住宅","北","市道",6.2,"第１種住居地域",60,200,"2021年第１四半期","",""
82,"中古マンション等","","34103","広島県","広島市南区","大須賀町","広島","13",25000000,"","２ＬＤＫ","70",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2021年第１四半期","改装済",""
83,"中古マンション等","","34103","広島県","広島市南区","上東雲町","広島","21",50000000,"","３ＬＤＫ","80",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2021年第１四半期","改装済",""
84,"宅地(土地)","住宅地","34103","広島県","広島市南区","北大河町","広島","30分?60分",4700000,"320000","","50",97000,"ほぼ長方形","5.4","","","","","住宅","南","市道",2.0,"第１種住居地域",60,200,"2021年第１四半期","",""
85,"宅地(土地)","住宅地","34103","広島県","広島市南区","北大河町","広島","30分?60分",4700000,"300000","","50",92000,"ほぼ長方形","5.4","","","","","住宅","南","市道",2.0,"第１種住居地域",60,200,"2021年第１四半期","",""
86,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","楠那町","広島","1H?1H30",16000000,"","","100",,"長方形","7.8","","","","","住宅","南","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
87,"宅地(土地)","住宅地","34103","広島県","広島市南区","楠那町","広島","1H?1H30",13000000,"620000","","70",190000,"ほぼ長方形","10.0","","","","","住宅","南西","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
88,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","東雲","広島","30分?60分",10000000,"","","75",,"不整形","","75","昭和53年","木造","住宅","住宅","北","市道",4.1,"準工業地域",60,200,"2021年第１四半期","",""
89,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","東雲","広島","30分?60分",55000000,"","","370",,"ほぼ長方形","15.6","320","昭和62年","鉄骨造","事務所、倉庫","事務所","東","市道",8.0,"第１種住居地域",60,200,"2021年第１四半期","",""
